Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Imports,2019,25/07/2019,Thursday,23/07/2020,United Kingdom,All,All,$,12000000,762000000
Imports,2019,26/07/2019,Friday,24/07/2020,United Kingdom,All,All,$,8000000,771000000
Imports,2019,27/07/2019,Saturday,25/07/2020,United Kingdom,All,All,$,21000000,792000000
Imports,2019,28/07/2019,Sunday,26/07/2020,United Kingdom,All,All,$,1000000,792000000
Imports,2019,29/07/2019,Monday,27/07/2020,United Kingdom,All,All,$,6000000,798000000
Imports,2019,30/07/2019,Tuesday,28/07/2020,United Kingdom,All,All,$,4000000,802000000
Imports,2019,31/07/2019,Wednesday,29/07/2020,United Kingdom,All,All,$,4000000,806000000
Imports,2020,1/02/2020,Saturday,1/02/2020,United Kingdom,All,All,$,3000000,3000000
Imports,2020,2/02/2020,Sunday,2/02/2020,United Kingdom,All,All,$,1000000,4000000
Imports,2020,3/02/2020,Monday,3/02/2020,United Kingdom,All,All,$,10000000,14000000
Imports,2020,4/02/2020,Tuesday,4/02/2020,United Kingdom,All,All,$,6000000,21000000
Imports,2020,5/02/2020,Wednesday,5/02/2020,United Kingdom,All,All,$,5000000,26000000
Imports,2020,6/02/2020,Thursday,6/02/2020,United Kingdom,All,All,$,2000000,27000000
Imports,2020,7/02/2020,Friday,7/02/2020,United Kingdom,All,All,$,4000000,31000000
Imports,2020,8/02/2020,Saturday,8/02/2020,United Kingdom,All,All,$,1000000,32000000
Imports,2020,9/02/2020,Sunday,9/02/2020,United Kingdom,All,All,$,2000000,34000000
Imports,2020,10/02/2020,Monday,10/02/2020,United Kingdom,All,All,$,8000000,42000000
Imports,2020,11/02/2020,Tuesday,11/02/2020,United Kingdom,All,All,$,7000000,49000000
Imports,2020,12/02/2020,Wednesday,12/02/2020,United Kingdom,All,All,$,4000000,53000000
Imports,2020,13/02/2020,Thursday,13/02/2020,United Kingdom,All,All,$,8000000,61000000
Imports,2020,14/02/2020,Friday,14/02/2020,United Kingdom,All,All,$,3000000,64000000
Imports,2020,15/02/2020,Saturday,15/02/2020,United Kingdom,All,All,$,0,65000000
Imports,2020,16/02/2020,Sunday,16/02/2020,United Kingdom,All,All,$,1000000,65000000
Imports,2020,17/02/2020,Monday,17/02/2020,United Kingdom,All,All,$,7000000,72000000
Imports,2020,18/02/2020,Tuesday,18/02/2020,United Kingdom,All,All,$,5000000,78000000
Imports,2020,19/02/2020,Wednesday,19/02/2020,United Kingdom,All,All,$,4000000,81000000
Imports,2020,20/02/2020,Thursday,20/02/2020,United Kingdom,All,All,$,6000000,87000000
Imports,2020,21/02/2020,Friday,21/02/2020,United Kingdom,All,All,$,4000000,91000000
Imports,2020,22/02/2020,Saturday,22/02/2020,United Kingdom,All,All,$,1000000,92000000
Imports,2020,23/02/2020,Sunday,23/02/2020,United Kingdom,All,All,$,1000000,93000000
Imports,2020,24/02/2020,Monday,24/02/2020,United Kingdom,All,All,$,6000000,99000000
Imports,2020,25/02/2020,Tuesday,25/02/2020,United Kingdom,All,All,$,4000000,102000000
Imports,2020,26/02/2020,Wednesday,26/02/2020,United Kingdom,All,All,$,11000000,113000000
Imports,2020,27/02/2020,Thursday,27/02/2020,United Kingdom,All,All,$,8000000,121000000
Imports,2020,28/02/2020,Friday,28/02/2020,United Kingdom,All,All,$,4000000,124000000
Imports,2020,29/02/2020,Saturday,29/02/2020,United Kingdom,All,All,$,0,125000000
Imports,2020,1/03/2020,Sunday,1/03/2020,United Kingdom,All,All,$,3000000,128000000
Imports,2020,2/03/2020,Monday,2/03/2020,United Kingdom,All,All,$,4000000,133000000
Imports,2020,3/03/2020,Tuesday,3/03/2020,United Kingdom,All,All,$,6000000,138000000
Imports,2020,4/03/2020,Wednesday,4/03/2020,United Kingdom,All,All,$,6000000,144000000
Imports,2020,5/03/2020,Thursday,5/03/2020,United Kingdom,All,All,$,5000000,149000000
Imports,2020,6/03/2020,Friday,6/03/2020,United Kingdom,All,All,$,3000000,152000000
Imports,2020,7/03/2020,Saturday,7/03/2020,United Kingdom,All,All,$,0,152000000
Imports,2020,8/03/2020,Sunday,8/03/2020,United Kingdom,All,All,$,0,153000000
Imports,2020,9/03/2020,Monday,9/03/2020,United Kingdom,All,All,$,8000000,161000000
Imports,2020,10/03/2020,Tuesday,10/03/2020,United Kingdom,All,All,$,6000000,167000000
Imports,2020,11/03/2020,Wednesday,11/03/2020,United Kingdom,All,All,$,7000000,174000000
Imports,2020,12/03/2020,Thursday,12/03/2020,United Kingdom,All,All,$,6000000,180000000
Imports,2020,13/03/2020,Friday,13/03/2020,United Kingdom,All,All,$,5000000,185000000
Imports,2020,14/03/2020,Saturday,14/03/2020,United Kingdom,All,All,$,1000000,185000000
Imports,2020,15/03/2020,Sunday,15/03/2020,United Kingdom,All,All,$,1000000,187000000
Imports,2020,16/03/2020,Monday,16/03/2020,United Kingdom,All,All,$,5000000,192000000
Imports,2020,17/03/2020,Tuesday,17/03/2020,United Kingdom,All,All,$,4000000,196000000
Imports,2020,18/03/2020,Wednesday,18/03/2020,United Kingdom,All,All,$,12000000,207000000
Imports,2020,19/03/2020,Thursday,19/03/2020,United Kingdom,All,All,$,2000000,209000000
Imports,2020,20/03/2020,Friday,20/03/2020,United Kingdom,All,All,$,4000000,213000000
Imports,2020,21/03/2020,Saturday,21/03/2020,United Kingdom,All,All,$,1000000,214000000
Imports,2020,22/03/2020,Sunday,22/03/2020,United Kingdom,All,All,$,1000000,215000000
Imports,2020,23/03/2020,Monday,23/03/2020,United Kingdom,All,All,$,4000000,219000000
Imports,2020,24/03/2020,Tuesday,24/03/2020,United Kingdom,All,All,$,9000000,229000000
Imports,2020,25/03/2020,Wednesday,25/03/2020,United Kingdom,All,All,$,9000000,237000000
Imports,2020,26/03/2020,Thursday,26/03/2020,United Kingdom,All,All,$,30000000,268000000
Imports,2020,27/03/2020,Friday,27/03/2020,United Kingdom,All,All,$,4000000,271000000
Imports,2020,28/03/2020,Saturday,28/03/2020,United Kingdom,All,All,$,3000000,274000000
Imports,2020,29/03/2020,Sunday,29/03/2020,United Kingdom,All,All,$,2000000,277000000
Imports,2020,30/03/2020,Monday,30/03/2020,United Kingdom,All,All,$,4000000,281000000
Imports,2020,31/03/2020,Tuesday,31/03/2020,United Kingdom,All,All,$,3000000,284000000
Imports,2020,1/04/2020,Wednesday,1/04/2020,United Kingdom,All,All,$,6000000,289000000
Imports,2020,2/04/2020,Thursday,2/04/2020,United Kingdom,All,All,$,3000000,292000000
Imports,2020,3/04/2020,Friday,3/04/2020,United Kingdom,All,All,$,5000000,298000000
Imports,2020,4/04/2020,Saturday,4/04/2020,United Kingdom,All,All,$,1000000,298000000
Imports,2020,5/04/2020,Sunday,5/04/2020,United Kingdom,All,All,$,0,299000000
Imports,2020,6/04/2020,Monday,6/04/2020,United Kingdom,All,All,$,5000000,304000000
Imports,2020,7/04/2020,Tuesday,7/04/2020,United Kingdom,All,All,$,3000000,307000000
Imports,2020,8/04/2020,Wednesday,8/04/2020,United Kingdom,All,All,$,5000000,312000000
Imports,2020,9/04/2020,Thursday,9/04/2020,United Kingdom,All,All,$,4000000,316000000
Imports,2020,10/04/2020,Friday,10/04/2020,United Kingdom,All,All,$,0,316000000
Imports,2020,11/04/2020,Saturday,11/04/2020,United Kingdom,All,All,$,0,317000000
Imports,2020,12/04/2020,Sunday,12/04/2020,United Kingdom,All,All,$,0,317000000
Imports,2020,13/04/2020,Monday,13/04/2020,United Kingdom,All,All,$,1000000,318000000
Imports,2020,14/04/2020,Tuesday,14/04/2020,United Kingdom,All,All,$,4000000,322000000
Imports,2020,15/04/2020,Wednesday,15/04/2020,United Kingdom,All,All,$,5000000,327000000
Imports,2020,16/04/2020,Thursday,16/04/2020,United Kingdom,All,All,$,4000000,330000000
Imports,2020,17/04/2020,Friday,17/04/2020,United Kingdom,All,All,$,2000000,332000000
Imports,2020,18/04/2020,Saturday,18/04/2020,United Kingdom,All,All,$,0,333000000
Imports,2020,19/04/2020,Sunday,19/04/2020,United Kingdom,All,All,$,1000000,333000000
Imports,2020,20/04/2020,Monday,20/04/2020,United Kingdom,All,All,$,5000000,338000000
Imports,2020,21/04/2020,Tuesday,21/04/2020,United Kingdom,All,All,$,2000000,340000000
Imports,2020,22/04/2020,Wednesday,22/04/2020,United Kingdom,All,All,$,3000000,343000000
Imports,2020,23/04/2020,Thursday,23/04/2020,United Kingdom,All,All,$,7000000,350000000
Imports,2020,24/04/2020,Friday,24/04/2020,United Kingdom,All,All,$,6000000,357000000
Imports,2020,25/04/2020,Saturday,25/04/2020,United Kingdom,All,All,$,0,357000000
Imports,2020,26/04/2020,Sunday,26/04/2020,United Kingdom,All,All,$,0,357000000
Imports,2020,27/04/2020,Monday,27/04/2020,United Kingdom,All,All,$,0,357000000
Imports,2020,28/04/2020,Tuesday,28/04/2020,United Kingdom,All,All,$,3000000,360000000
Imports,2020,29/04/2020,Wednesday,29/04/2020,United Kingdom,All,All,$,3000000,363000000
Imports,2020,30/04/2020,Thursday,30/04/2020,United Kingdom,All,All,$,2000000,365000000
Imports,2020,1/05/2020,Friday,1/05/2020,United Kingdom,All,All,$,6000000,371000000
Imports,2020,2/05/2020,Saturday,2/05/2020,United Kingdom,All,All,$,1000000,372000000
Imports,2020,3/05/2020,Sunday,3/05/2020,United Kingdom,All,All,$,1000000,372000000
Imports,2020,4/05/2020,Monday,4/05/2020,United Kingdom,All,All,$,5000000,377000000
Imports,2020,5/05/2020,Tuesday,5/05/2020,United Kingdom,All,All,$,4000000,381000000
Imports,2020,6/05/2020,Wednesday,6/05/2020,United Kingdom,All,All,$,7000000,388000000
Imports,2020,7/05/2020,Thursday,7/05/2020,United Kingdom,All,All,$,5000000,393000000
Imports,2020,8/05/2020,Friday,8/05/2020,United Kingdom,All,All,$,4000000,396000000
Imports,2020,9/05/2020,Saturday,9/05/2020,United Kingdom,All,All,$,0,397000000
Imports,2020,10/05/2020,Sunday,10/05/2020,United Kingdom,All,All,$,0,397000000
Imports,2020,11/05/2020,Monday,11/05/2020,United Kingdom,All,All,$,5000000,402000000
Imports,2020,12/05/2020,Tuesday,12/05/2020,United Kingdom,All,All,$,9000000,411000000
Imports,2020,13/05/2020,Wednesday,13/05/2020,United Kingdom,All,All,$,4000000,415000000
Imports,2020,14/05/2020,Thursday,14/05/2020,United Kingdom,All,All,$,5000000,420000000
Imports,2020,15/05/2020,Friday,15/05/2020,United Kingdom,All,All,$,8000000,429000000
Imports,2020,16/05/2020,Saturday,16/05/2020,United Kingdom,All,All,$,0,429000000
Imports,2020,17/05/2020,Sunday,17/05/2020,United Kingdom,All,All,$,1000000,430000000
Imports,2020,18/05/2020,Monday,18/05/2020,United Kingdom,All,All,$,5000000,435000000
Imports,2020,19/05/2020,Tuesday,19/05/2020,United Kingdom,All,All,$,7000000,442000000
Imports,2020,20/05/2020,Wednesday,20/05/2020,United Kingdom,All,All,$,5000000,447000000
Imports,2020,21/05/2020,Thursday,21/05/2020,United Kingdom,All,All,$,7000000,453000000
Imports,2020,22/05/2020,Friday,22/05/2020,United Kingdom,All,All,$,3000000,456000000
Imports,2020,23/05/2020,Saturday,23/05/2020,United Kingdom,All,All,$,0,456000000
Imports,2020,24/05/2020,Sunday,24/05/2020,United Kingdom,All,All,$,0,456000000
Imports,2020,25/05/2020,Monday,25/05/2020,United Kingdom,All,All,$,3000000,460000000
Imports,2020,26/05/2020,Tuesday,26/05/2020,United Kingdom,All,All,$,3000000,463000000
Imports,2020,27/05/2020,Wednesday,27/05/2020,United Kingdom,All,All,$,4000000,466000000
Imports,2020,28/05/2020,Thursday,28/05/2020,United Kingdom,All,All,$,2000000,469000000
Imports,2020,29/05/2020,Friday,29/05/2020,United Kingdom,All,All,$,8000000,477000000
Imports,2020,30/05/2020,Saturday,30/05/2020,United Kingdom,All,All,$,0,477000000
Imports,2020,31/05/2020,Sunday,31/05/2020,United Kingdom,All,All,$,1000000,478000000
Imports,2020,1/06/2020,Monday,1/06/2020,United Kingdom,All,All,$,6000000,484000000
Imports,2020,2/06/2020,Tuesday,2/06/2020,United Kingdom,All,All,$,5000000,489000000
Imports,2020,3/06/2020,Wednesday,3/06/2020,United Kingdom,All,All,$,3000000,492000000
Imports,2020,4/06/2020,Thursday,4/06/2020,United Kingdom,All,All,$,4000000,496000000
Imports,2020,5/06/2020,Friday,5/06/2020,United Kingdom,All,All,$,4000000,500000000
Imports,2020,6/06/2020,Saturday,6/06/2020,United Kingdom,All,All,$,0,500000000
Imports,2020,7/06/2020,Sunday,7/06/2020,United Kingdom,All,All,$,0,501000000
Imports,2020,8/06/2020,Monday,8/06/2020,United Kingdom,All,All,$,4000000,505000000
Imports,2020,9/06/2020,Tuesday,9/06/2020,United Kingdom,All,All,$,6000000,511000000
Imports,2020,10/06/2020,Wednesday,10/06/2020,United Kingdom,All,All,$,4000000,515000000
Imports,2020,11/06/2020,Thursday,11/06/2020,United Kingdom,All,All,$,3000000,518000000
Imports,2020,12/06/2020,Friday,12/06/2020,United Kingdom,All,All,$,3000000,521000000
Imports,2020,13/06/2020,Saturday,13/06/2020,United Kingdom,All,All,$,0,521000000
Imports,2020,14/06/2020,Sunday,14/06/2020,United Kingdom,All,All,$,0,521000000
Imports,2020,15/06/2020,Monday,15/06/2020,United Kingdom,All,All,$,7000000,528000000
Imports,2020,16/06/2020,Tuesday,16/06/2020,United Kingdom,All,All,$,3000000,532000000
Imports,2020,17/06/2020,Wednesday,17/06/2020,United Kingdom,All,All,$,3000000,535000000
Imports,2020,18/06/2020,Thursday,18/06/2020,United Kingdom,All,All,$,3000000,538000000
Imports,2020,19/06/2020,Friday,19/06/2020,United Kingdom,All,All,$,2000000,541000000
Imports,2020,20/06/2020,Saturday,20/06/2020,United Kingdom,All,All,$,1000000,541000000
Imports,2020,21/06/2020,Sunday,21/06/2020,United Kingdom,All,All,$,1000000,542000000
Imports,2020,22/06/2020,Monday,22/06/2020,United Kingdom,All,All,$,3000000,545000000
Imports,2020,23/06/2020,Tuesday,23/06/2020,United Kingdom,All,All,$,4000000,549000000
Imports,2020,24/06/2020,Wednesday,24/06/2020,United Kingdom,All,All,$,4000000,553000000
Imports,2020,25/06/2020,Thursday,25/06/2020,United Kingdom,All,All,$,3000000,556000000
Imports,2020,26/06/2020,Friday,26/06/2020,United Kingdom,All,All,$,2000000,558000000
Imports,2020,27/06/2020,Saturday,27/06/2020,United Kingdom,All,All,$,0,558000000
Imports,2020,28/06/2020,Sunday,28/06/2020,United Kingdom,All,All,$,1000000,559000000
Imports,2020,29/06/2020,Monday,29/06/2020,United Kingdom,All,All,$,2000000,561000000
Imports,2020,30/06/2020,Tuesday,30/06/2020,United Kingdom,All,All,$,3000000,565000000
Imports,2020,1/07/2020,Wednesday,1/07/2020,United Kingdom,All,All,$,6000000,570000000
Imports,2020,2/07/2020,Thursday,2/07/2020,United Kingdom,All,All,$,6000000,577000000
Imports,2020,3/07/2020,Friday,3/07/2020,United Kingdom,All,All,$,3000000,579000000
Imports,2020,4/07/2020,Saturday,4/07/2020,United Kingdom,All,All,$,0,579000000
Imports,2020,5/07/2020,Sunday,5/07/2020,United Kingdom,All,All,$,0,580000000
Imports,2020,6/07/2020,Monday,6/07/2020,United Kingdom,All,All,$,4000000,584000000
Imports,2020,7/07/2020,Tuesday,7/07/2020,United Kingdom,All,All,$,3000000,587000000
Imports,2020,8/07/2020,Wednesday,8/07/2020,United Kingdom,All,All,$,2000000,589000000
Imports,2020,9/07/2020,Thursday,9/07/2020,United Kingdom,All,All,$,4000000,593000000
Imports,2020,10/07/2020,Friday,10/07/2020,United Kingdom,All,All,$,3000000,596000000
Imports,2020,11/07/2020,Saturday,11/07/2020,United Kingdom,All,All,$,0,596000000
Imports,2020,12/07/2020,Sunday,12/07/2020,United Kingdom,All,All,$,1000000,597000000
Imports,2020,13/07/2020,Monday,13/07/2020,United Kingdom,All,All,$,4000000,601000000
Imports,2020,14/07/2020,Tuesday,14/07/2020,United Kingdom,All,All,$,4000000,605000000
Imports,2020,15/07/2020,Wednesday,15/07/2020,United Kingdom,All,All,$,5000000,610000000
Imports,2020,16/07/2020,Thursday,16/07/2020,United Kingdom,All,All,$,5000000,615000000
Imports,2020,17/07/2020,Friday,17/07/2020,United Kingdom,All,All,$,3000000,618000000
Imports,2020,18/07/2020,Saturday,18/07/2020,United Kingdom,All,All,$,1000000,619000000
Imports,2020,19/07/2020,Sunday,19/07/2020,United Kingdom,All,All,$,1000000,620000000
Imports,2020,20/07/2020,Monday,20/07/2020,United Kingdom,All,All,$,8000000,627000000
Imports,2020,21/07/2020,Tuesday,21/07/2020,United Kingdom,All,All,$,9000000,636000000
Imports,2020,22/07/2020,Wednesday,22/07/2020,United Kingdom,All,All,$,4000000,641000000
Imports,2020,23/07/2020,Thursday,23/07/2020,United Kingdom,All,All,$,4000000,644000000
Imports,2020,24/07/2020,Friday,24/07/2020,United Kingdom,All,All,$,4000000,649000000
Imports,2020,25/07/2020,Saturday,25/07/2020,United Kingdom,All,All,$,1000000,650000000
Imports,2020,26/07/2020,Sunday,26/07/2020,United Kingdom,All,All,$,0,650000000
Imports,2020,27/07/2020,Monday,27/07/2020,United Kingdom,All,All,$,4000000,654000000
Imports,2020,28/07/2020,Tuesday,28/07/2020,United Kingdom,All,All,$,3000000,657000000
Imports,2020,29/07/2020,Wednesday,29/07/2020,United Kingdom,All,All,$,4000000,661000000
Imports,2015,31/01/2015,Saturday,1/02/2020,China,Machinery and electronics,All,$,2000000,2000000
Imports,2015,1/02/2015,Sunday,2/02/2020,China,Machinery and electronics,All,$,3000000,5000000
Imports,2015,2/02/2015,Monday,3/02/2020,China,Machinery and electronics,All,$,15000000,20000000
Imports,2015,3/02/2015,Tuesday,4/02/2020,China,Machinery and electronics,All,$,17000000,37000000
Imports,2015,4/02/2015,Wednesday,5/02/2020,China,Machinery and electronics,All,$,15000000,52000000
Imports,2015,5/02/2015,Thursday,6/02/2020,China,Machinery and electronics,All,$,12000000,64000000
Imports,2015,6/02/2015,Friday,7/02/2020,China,Machinery and electronics,All,$,2000000,66000000
Imports,2015,7/02/2015,Saturday,8/02/2020,China,Machinery and electronics,All,$,3000000,69000000
Imports,2015,8/02/2015,Sunday,9/02/2020,China,Machinery and electronics,All,$,2000000,71000000
Imports,2015,9/02/2015,Monday,10/02/2020,China,Machinery and electronics,All,$,12000000,83000000
Imports,2015,10/02/2015,Tuesday,11/02/2020,China,Machinery and electronics,All,$,10000000,93000000
Imports,2015,11/02/2015,Wednesday,12/02/2020,China,Machinery and electronics,All,$,11000000,104000000
Imports,2015,12/02/2015,Thursday,13/02/2020,China,Machinery and electronics,All,$,14000000,118000000
Imports,2015,13/02/2015,Friday,14/02/2020,China,Machinery and electronics,All,$,17000000,135000000
Imports,2015,14/02/2015,Saturday,15/02/2020,China,Machinery and electronics,All,$,1000000,136000000
Imports,2015,15/02/2015,Sunday,16/02/2020,China,Machinery and electronics,All,$,4000000,140000000
Imports,2015,16/02/2015,Monday,17/02/2020,China,Machinery and electronics,All,$,15000000,155000000
Imports,2015,17/02/2015,Tuesday,18/02/2020,China,Machinery and electronics,All,$,13000000,168000000
Imports,2015,18/02/2015,Wednesday,19/02/2020,China,Machinery and electronics,All,$,10000000,178000000
Imports,2015,19/02/2015,Thursday,20/02/2020,China,Machinery and electronics,All,$,11000000,189000000
Imports,2015,20/02/2015,Friday,21/02/2020,China,Machinery and electronics,All,$,9000000,198000000
Imports,2015,21/02/2015,Saturday,22/02/2020,China,Machinery and electronics,All,$,1000000,199000000
Imports,2015,22/02/2015,Sunday,23/02/2020,China,Machinery and electronics,All,$,2000000,201000000
Imports,2015,23/02/2015,Monday,24/02/2020,China,Machinery and electronics,All,$,7000000,208000000
Imports,2015,24/02/2015,Tuesday,25/02/2020,China,Machinery and electronics,All,$,13000000,221000000
Imports,2015,25/02/2015,Wednesday,26/02/2020,China,Machinery and electronics,All,$,10000000,231000000
Imports,2015,26/02/2015,Thursday,27/02/2020,China,Machinery and electronics,All,$,9000000,240000000
Imports,2015,27/02/2015,Friday,28/02/2020,China,Machinery and electronics,All,$,7000000,248000000
Imports,2015,28/02/2015,Saturday,29/02/2020,China,Machinery and electronics,All,$,1000000,249000000
Imports,2015,1/03/2015,Sunday,1/03/2020,China,Machinery and electronics,All,$,3000000,252000000
Imports,2015,2/03/2015,Monday,2/03/2020,China,Machinery and electronics,All,$,14000000,266000000
Imports,2015,3/03/2015,Tuesday,3/03/2020,China,Machinery and electronics,All,$,15000000,281000000
Imports,2015,4/03/2015,Wednesday,4/03/2020,China,Machinery and electronics,All,$,13000000,293000000
Imports,2015,5/03/2015,Thursday,5/03/2020,China,Machinery and electronics,All,$,15000000,309000000
Imports,2015,6/03/2015,Friday,6/03/2020,China,Machinery and electronics,All,$,12000000,321000000
Imports,2015,7/03/2015,Saturday,7/03/2020,China,Machinery and electronics,All,$,1000000,322000000
Imports,2015,8/03/2015,Sunday,8/03/2020,China,Machinery and electronics,All,$,2000000,325000000
Imports,2015,9/03/2015,Monday,9/03/2020,China,Machinery and electronics,All,$,13000000,338000000
Imports,2015,10/03/2015,Tuesday,10/03/2020,China,Machinery and electronics,All,$,9000000,346000000
Imports,2015,11/03/2015,Wednesday,11/03/2020,China,Machinery and electronics,All,$,11000000,358000000
Imports,2015,12/03/2015,Thursday,12/03/2020,China,Machinery and electronics,All,$,12000000,369000000
Imports,2015,13/03/2015,Friday,13/03/2020,China,Machinery and electronics,All,$,6000000,375000000
Imports,2015,14/03/2015,Saturday,14/03/2020,China,Machinery and electronics,All,$,1000000,376000000
Imports,2015,15/03/2015,Sunday,15/03/2020,China,Machinery and electronics,All,$,2000000,378000000
Imports,2015,16/03/2015,Monday,16/03/2020,China,Machinery and electronics,All,$,11000000,390000000
Imports,2015,17/03/2015,Tuesday,17/03/2020,China,Machinery and electronics,All,$,7000000,396000000
Imports,2015,18/03/2015,Wednesday,18/03/2020,China,Machinery and electronics,All,$,7000000,403000000
Imports,2015,19/03/2015,Thursday,19/03/2020,China,Machinery and electronics,All,$,9000000,412000000
Imports,2015,20/03/2015,Friday,20/03/2020,China,Machinery and electronics,All,$,8000000,420000000
Imports,2015,21/03/2015,Saturday,21/03/2020,China,Machinery and electronics,All,$,1000000,421000000
Imports,2015,22/03/2015,Sunday,22/03/2020,China,Machinery and electronics,All,$,4000000,425000000
Imports,2015,23/03/2015,Monday,23/03/2020,China,Machinery and electronics,All,$,11000000,435000000
Imports,2015,24/03/2015,Tuesday,24/03/2020,China,Machinery and electronics,All,$,9000000,445000000
Imports,2015,25/03/2015,Wednesday,25/03/2020,China,Machinery and electronics,All,$,11000000,455000000
Imports,2015,26/03/2015,Thursday,26/03/2020,China,Machinery and electronics,All,$,7000000,463000000
Imports,2015,27/03/2015,Friday,27/03/2020,China,Machinery and electronics,All,$,6000000,469000000
Imports,2015,28/03/2015,Saturday,28/03/2020,China,Machinery and electronics,All,$,1000000,470000000
Imports,2015,29/03/2015,Sunday,29/03/2020,China,Machinery and electronics,All,$,7000000,477000000
Imports,2015,30/03/2015,Monday,30/03/2020,China,Machinery and electronics,All,$,12000000,489000000
Imports,2015,31/03/2015,Tuesday,31/03/2020,China,Machinery and electronics,All,$,17000000,506000000
Imports,2015,1/04/2015,Wednesday,1/04/2020,China,Machinery and electronics,All,$,13000000,518000000
Imports,2015,2/04/2015,Thursday,2/04/2020,China,Machinery and electronics,All,$,14000000,532000000
Imports,2015,3/04/2015,Friday,3/04/2020,China,Machinery and electronics,All,$,1000000,534000000
Imports,2015,4/04/2015,Saturday,4/04/2020,China,Machinery and electronics,All,$,3000000,537000000
Imports,2015,5/04/2015,Sunday,5/04/2020,China,Machinery and electronics,All,$,2000000,539000000
Imports,2015,6/04/2015,Monday,6/04/2020,China,Machinery and electronics,All,$,4000000,543000000
Imports,2015,7/04/2015,Tuesday,7/04/2020,China,Machinery and electronics,All,$,11000000,554000000
Imports,2015,8/04/2015,Wednesday,8/04/2020,China,Machinery and electronics,All,$,10000000,563000000
Imports,2015,9/04/2015,Thursday,9/04/2020,China,Machinery and electronics,All,$,15000000,578000000
Imports,2015,10/04/2015,Friday,10/04/2020,China,Machinery and electronics,All,$,15000000,593000000
Imports,2015,11/04/2015,Saturday,11/04/2020,China,Machinery and electronics,All,$,1000000,594000000
Imports,2015,12/04/2015,Sunday,12/04/2020,China,Machinery and electronics,All,$,2000000,596000000
Imports,2015,13/04/2015,Monday,13/04/2020,China,Machinery and electronics,All,$,12000000,609000000
Imports,2015,14/04/2015,Tuesday,14/04/2020,China,Machinery and electronics,All,$,15000000,624000000
Imports,2015,15/04/2015,Wednesday,15/04/2020,China,Machinery and electronics,All,$,11000000,635000000
Imports,2015,16/04/2015,Thursday,16/04/2020,China,Machinery and electronics,All,$,12000000,646000000
Imports,2015,17/04/2015,Friday,17/04/2020,China,Machinery and electronics,All,$,13000000,660000000
Imports,2015,18/04/2015,Saturday,18/04/2020,China,Machinery and electronics,All,$,1000000,661000000
Imports,2015,19/04/2015,Sunday,19/04/2020,China,Machinery and electronics,All,$,4000000,665000000
Imports,2015,20/04/2015,Monday,20/04/2020,China,Machinery and electronics,All,$,11000000,676000000
Imports,2015,21/04/2015,Tuesday,21/04/2020,China,Machinery and electronics,All,$,13000000,689000000
Imports,2015,22/04/2015,Wednesday,22/04/2020,China,Machinery and electronics,All,$,8000000,697000000
Imports,2015,23/04/2015,Thursday,23/04/2020,China,Machinery and electronics,All,$,13000000,710000000
Imports,2015,24/04/2015,Friday,24/04/2020,China,Machinery and electronics,All,$,10000000,720000000
Imports,2015,25/04/2015,Saturday,25/04/2020,China,Machinery and electronics,All,$,1000000,721000000
Imports,2015,26/04/2015,Sunday,26/04/2020,China,Machinery and electronics,All,$,2000000,723000000
Imports,2015,27/04/2015,Monday,27/04/2020,China,Machinery and electronics,All,$,4000000,727000000
Imports,2015,28/04/2015,Tuesday,28/04/2020,China,Machinery and electronics,All,$,12000000,739000000
Imports,2015,29/04/2015,Wednesday,29/04/2020,China,Machinery and electronics,All,$,14000000,752000000
Imports,2015,30/04/2015,Thursday,30/04/2020,China,Machinery and electronics,All,$,14000000,767000000
Imports,2015,1/05/2015,Friday,1/05/2020,China,Machinery and electronics,All,$,16000000,783000000
Imports,2015,2/05/2015,Saturday,2/05/2020,China,Machinery and electronics,All,$,1000000,784000000
Imports,2015,3/05/2015,Sunday,3/05/2020,China,Machinery and electronics,All,$,1000000,786000000
Imports,2015,4/05/2015,Monday,4/05/2020,China,Machinery and electronics,All,$,13000000,799000000
Imports,2015,5/05/2015,Tuesday,5/05/2020,China,Machinery and electronics,All,$,8000000,808000000
Imports,2015,6/05/2015,Wednesday,6/05/2020,China,Machinery and electronics,All,$,12000000,819000000
Imports,2015,7/05/2015,Thursday,7/05/2020,China,Machinery and electronics,All,$,17000000,836000000
Imports,2015,8/05/2015,Friday,8/05/2020,China,Machinery and electronics,All,$,7000000,843000000
Imports,2015,9/05/2015,Saturday,9/05/2020,China,Machinery and electronics,All,$,1000000,844000000
Imports,2015,10/05/2015,Sunday,10/05/2020,China,Machinery and electronics,All,$,2000000,846000000
Imports,2015,11/05/2015,Monday,11/05/2020,China,Machinery and electronics,All,$,13000000,858000000
Imports,2015,12/05/2015,Tuesday,12/05/2020,China,Machinery and electronics,All,$,12000000,870000000
Imports,2015,13/05/2015,Wednesday,13/05/2020,China,Machinery and electronics,All,$,12000000,882000000
Imports,2015,14/05/2015,Thursday,14/05/2020,China,Machinery and electronics,All,$,9000000,891000000
Imports,2015,15/05/2015,Friday,15/05/2020,China,Machinery and electronics,All,$,16000000,907000000
Imports,2015,16/05/2015,Saturday,16/05/2020,China,Machinery and electronics,All,$,2000000,909000000
